325,109,3,Das Lied der Prärie,01.01.1999,250,2153
326,109,1,Das Lied der Prärie,10.01.1986,250,3740
327,109,2,Das Lied der Prärie,01.01.1989,250,3741
328,110,3,Donald ist mein Typ,01.01.1999,250,2154
329,110,1,Donald ist mein Typ,21.02.1986,250,3742
330,110,2,Donald ist mein Typ,01.01.1989,250,3743
331,111,3,Dagobert dreht voll auf,01.01.1999,250,2155
332,111,1,Dagobert dreht voll auf,04.04.1986,250,3744
333,111,2,Dagobert dreht voll auf,01.01.1989,250,3745
334,112,3,Mit Pauken und Trompeten,01.01.1999,250,2156
335,112,1,Mit Pauken und Trompeten,16.05.1986,250,3746
336,112,2,Mit Pauken und Trompeten,01.01.1989,250,3747
337,113,3,Manege frei für Donald Duck,01.01.1999,250,2157
338,113,1,Manege frei für Donald Duck,04.07.1986,250,3927
339,113,2,Manege frei für Donald Duck,01.01.1989,250,3928
340,114,3,Rallye Entenhausen,01.01.1999,250,2158
341,114,1,Rallye Entenhausen,15.08.1986,250,3929
342,114,2,Rallye Entenhausen,01.01.1989,250,3930
343,115,3,Riesenspaß beim Ringelpiez,01.01.1999,250,2159
344,115,1,Riesenspaß beim Ringelpiez,30.09.1986,250,3931
345,115,2,Riesenspaß beim Ringelpiez,01.01.1990,250,3932
346,116,2,Ohne Netz und doppelten Boden,01.01.1990,250,3934
347,116,3,Ohne Netz und doppelten Boden,01.01.1999,250,2160
348,116,1,Ohne Netz und doppelten Boden,28.11.1986,250,3933
349,117,3,Die Ducks...vom Winde verweht,01.01.1999,250,2161
350,117,1,Die Ducks...vom Winde verweht,13.01.1987,250,3935
351,117,2,Die Ducks...vom Winde verweht,01.01.1990,250,3936
352,118,3,Donald der Weltenbummler,01.01.1999,258,2162
353,118,1,Donald der Weltenbummler,03.03.1987,258,3937
354,118,2,Donald der Weltenbummler,01.01.1990,258,3938
355,119,2,Fern von Entenhausen,21.04.1987,258,2163
356,119,1,Fern von Entenhausen,21.04.1987,258,3939
357,120,2,Entenhausener Wunschkonzert,09.06.1987,258,2164
358,120,1,Entenhausener Wunschkonzert,09.06.1987,258,3940
359,121,2,Phantomias und seine Freunde,21.07.1987,258,2165
360,121,1,Phantomias und seine Freunde,21.07.1987,258,3941
361,122,2,Querfeldein über Stock und Stein,01.09.1987,258,2166
362,122,1,Querfeldein über Stock und Stein,01.09.1987,258,3942
363,123,2,Onkel Dagobert lebe hoch!,13.10.1987,258,2167
364,123,1,Onkel Dagobert lebe hoch!,13.10.1987,258,3943
365,124,2,Wettlauf ins Ungewisse,01.12.1987,258,2168
366,124,1,Wettlauf ins Ungewisse,01.12.1987,258,3944
367,125,2,Freie Fahrt für Phantomias,12.01.1988,258,2169
368,125,1,Freie Fahrt für Phantomias,12.01.1988,258,3945
369,126,2,"Donald, der Pechvogel",01.03.1988,258,2170
370,126,1,"Donald, der Pechvogel",01.03.1988,258,3946
371,127,2,Die Ducks auf Abwegen,19.04.1988,258,2171
372,127,1,Die Ducks auf Abwegen,19.04.1988,258,3947
373,128,2,Goldregen bringt Segen,07.06.1988,258,2172
374,128,1,Goldregen bringt Segen,07.06.1988,258,3948
375,129,2,Einer spielt falsch!,19.07.1988,258,2173
376,129,1,Einer spielt falsch!,19.07.1988,258,3813
377,130,2,Olympisches Fieber,30.08.1988,258,2174
378,130,1,Olympisches Fieber,30.08.1988,258,3814
379,131,2,Herzlichen Glückwunsch Micky!,11.10.1988,258,2175
